授信日期,消费分期分数,卡车信贷分数,Y
2015-12-11,0.0997651704579487,0.15163572815011148,0
2016-02-27,0.4930296605726251,0.3259826880166392,0
2016-02-24,0.2338304210579241,0.08404961097549263,0
2016-02-27,0.14535236157406362,0.13410476687060238,0
2016-03-16,0.6119179882663136,0.7120779195089341,1
2015-12-21,0.11178111925675142,0.10889050464072374,0
2015-12-19,0.2176479768270287,0.06326213941181476,0
2015-12-27,0.17672054137020232,0.1807981389336819,0
2015-12-10,0.2534480580881203,0.3224165276622158,0
2016-02-17,0.036701004686488084,0.015171344360350562,0
2015-12-24,0.6504683555483897,0.626737037037037,1
2015-12-10,0.30108867939601514,0.3703252049737081,0
2015-12-26,0.2510251368407092,0.1456906686225413,1
2016-04-12,0.05854532743689308,0.07924080192498033,0
2015-12-10,0.17217973478778048,0.08848814564135457,0
2016-02-23,0.7531680491761961,0.6595495911371425,1
2016-01-20,0.07336320754716981,0.06,0
2015-12-19,0.11092984390946938,0.06809071877044398,0
2015-12-15,0.6040566692274942,0.5033112069822929,1
2015-12-19,0.31687878044992346,0.2305250018091329,0
2016-05-27,0.19549444612807645,0.30483029118847743,0
2016-02-24,0.08935208950885414,0.14731954783567688,0
2016-05-21,0.1809189498723857,0.4305946798351126,0
2016-01-09,0.2507730561195301,0.16118158790355352,0
2016-05-18,0.0461006128396072,0.07035069652200235,0
2016-02-15,0.15412430065022262,0.16872569999523318,0
2016-03-24,0.041092083841449065,0.04228683400809717,0
2015-12-25,0.08719095071976324,0.07876596771918712,0
2015-12-17,0.058489556662935,0.013925786694459496,0
2016-02-25,0.4167639463018534,0.4202852792178592,0
2016-02-26,0.1800633673542157,0.2286325701710222,0
2016-02-19,0.05458567293730682,0.052098235206417036,0
2016-05-22,0.020070449188337357,0.016444670427584962,0
2015-12-23,0.09816647249814324,0.19109077385449474,0
2015-12-09,0.09351437083298764,0.10522985336999477,0
2016-03-27,0.056702077668811315,0.05023483141446506,0
2016-04-28,0.07190880506950803,0.05026283727022618,0
2016-02-22,0.24970304398691134,0.30232072598177473,0
2016-03-11,0.13439247439362065,0.0592480918276295,0
2016-02-10,0.24448828362129016,0.17940105076399146,0
2016-01-23,0.18741136412721374,0.13330273851245633,0
2016-02-25,0.05690037494229984,0.12456581787144475,0
2015-12-12,0.16774738149405846,0.09154035822612472,0
2016-02-16,0.02913867469473966,0.010519342192028349,0
2016-05-15,0.11895661931530545,0.1247707800890275,0
2016-02-15,0.16440848988246834,0.1862708002494008,0
2016-04-24,0.2881079040898327,0.042523354260457655,0
2015-12-27,0.033173996506900214,0.01488945367109864,0
2016-01-20,0.6069739069533531,0.6989801382222242,1
2015-12-12,0.11342319069100006,0.05268834080717489,0
2016-04-10,0.21288420144948414,0.16165337849384082,0
2015-12-14,0.08336284121062641,0.06828985197915355,0
2016-01-22,0.06073686873150218,0.032832315933113296,0
2015-12-11,0.07811111110594382,0.03170025089566465,0
2016-02-16,0.029479347017710024,0.01377088865685328,0
2016-02-10,0.042594384850107386,0.06765507247450275,0
2015-12-18,0.19578484650719835,0.07114248504362572,0
2016-06-09,0.03571922514927351,0.10177422228026008,0
2015-12-22,0.19042971346371512,0.1330952690481249,0
2015-12-17,0.0686601210062827,0.11973356730284325,0
2016-02-09,0.4064885986423418,0.4851517639168344,0
2015-12-27,0.3845809178500613,0.18366811385117848,0
2015-12-12,0.10828544846965896,0.04218888888888889,0
2016-02-23,0.2011839031188041,0.16981710847720816,0
2015-12-26,0.10792053012180183,0.1070831657864825,0
2016-06-09,0.1827651486445553,0.14812677231552704,0
2015-12-19,0.07132643943030696,0.13549766097853178,0
2016-02-09,0.2674404076413743,0.1642408710802938,0
2016-01-22,0.07302602244770738,0.042031374178929264,0
2016-06-19,0.04779711130479687,0.12749841667263215,0
2015-12-11,0.08897244015683857,0.09465686399616001,0
2015-12-09,0.04899141058874365,0.011717199106170192,0
2015-12-18,0.5098101040900967,0.5421205697538293,0
2016-01-19,0.029397801553095224,0.03171892189271449,0
2015-12-10,0.4879975537824495,0.376901726323532,0
2015-12-24,0.263089733308632,0.08394950068700846,0
2015-12-13,0.1215239240725671,0.07159152433587251,0
2016-02-24,0.17513941810376504,0.12785149296304174,0
2016-04-13,0.12582030346136508,0.10872153508954406,0
2015-12-10,0.12446163957596733,0.08507099613862049,0
2016-01-15,0.07796305836383988,0.09831168991035624,0
2016-06-09,0.3874646772761277,0.5361983726635763,0
2015-12-18,0.039185229513927146,0.04096917692739487,0
2015-12-15,0.033369313204207836,0.026000000000000002,0
2015-12-09,0.17371454532740568,0.028883327563913017,0
2015-12-17,0.08764682803961446,0.1220418610555834,0
2016-01-16,0.14918393693380308,0.1691095805666182,0
2015-12-09,0.03225980383875171,0.02918947409384242,0
2015-12-27,0.2377897410566585,0.23904726741842985,0
2016-03-11,0.06451564016746153,0.06280673011569989,0
2015-12-14,0.057334800311127726,0.04305164809511585,0
2015-12-13,0.08608540483010654,0.062271186440677966,0
2015-12-10,0.07687814867656836,0.09511157837668537,0
2016-06-26,0.21321606477062244,0.20078614619408167,0
2015-12-15,0.37508431866186703,0.5113195834996068,0
2016-05-25,0.16095902378602814,0.2277992736138474,0
2016-06-28,0.14264960430524082,0.20835586539333867,0
2015-12-25,0.17344602299529333,0.050574906069443114,0
2016-06-20,0.13231825276915074,0.27012242876067283,0
2016-01-27,0.23269428288551536,0.09241026356178594,0
2016-05-09,0.12505831705971485,0.07471079369887658,0
2016-05-15,0.4889298310709969,0.5478852290470517,1
2015-12-09,0.102080559896879,0.03871758855569882,0
2015-12-21,0.18605277169176704,0.11445207387975972,0
2016-05-13,0.2617985369643944,0.2268081528349927,0
2016-01-19,0.1117907634438595,0.09590327688859723,0
2015-12-09,0.2518421592761172,0.32894628016969385,0
2016-02-27,0.23725543738458585,0.3530026192194308,0
2015-12-21,0.06147453396074665,0.03273329275412278,0
2016-05-27,0.09752905599903794,0.2330411500645657,0
2015-12-26,0.08448238141890145,0.062088203344469926,0
2015-12-27,0.06321778723825214,0.08368106263129745,0
2016-06-13,0.23420468034896424,0.04533511624586438,0
2015-12-18,0.16695513601714254,0.06762873978591434,0
2016-02-19,0.16621788503158852,0.17874079985845828,0
2016-03-22,0.10918781715060476,0.1075982817990994,0
2016-03-20,0.08307601557265487,0.08254354538809792,0
2016-05-18,0.18245805522245226,0.09368312729201228,0
2016-03-11,0.03993664182990588,0.06557499436172316,0
2016-06-22,0.7289534952210787,0.7534028979650162,1
2015-12-17,0.10401008544183407,0.13315596931656473,0
2015-12-11,0.023329588309622125,0.00965793919873477,0
2016-05-09,0.188479915069792,0.044515234867011436,0
2016-05-25,0.27052540596367114,0.17304833032350853,0
2016-01-16,0.1719719168949345,0.12470191912133564,0
2016-03-10,0.0859946953299112,0.054584824335717715,0
2015-12-12,0.3920684025459069,0.4993943128250734,1
2016-03-24,0.06461054693522758,0.016832424009072294,0
2016-02-14,0.0267272581350744,0.009582704189414358,0
2015-12-20,0.4490365967220791,0.5356207550451998,1
2015-12-12,0.06056619046461066,0.03857716958367413,0
2016-01-18,0.1574791123377501,0.07883221970379299,0
2016-03-25,0.06193102029252151,0.11035046700048202,0
2015-12-13,0.049297120951023364,0.03163429962882402,0
2015-12-14,0.18423855588596755,0.11038322234795912,0
2015-12-10,0.10003806247675356,0.2470318332708778,0
2016-02-12,0.34797342199814235,0.05187934992886968,0
2016-02-12,0.10712693255682608,0.0989732437703142,0
2016-01-10,0.2625322613110372,0.6258809167780984,1
2016-01-09,0.06994693897833433,0.0577,0
2015-12-12,0.1062022827762882,0.07464319644680305,0
2016-05-09,0.13921442133731093,0.11298224802893167,0
2016-05-11,0.3044247128708694,0.08409477647595302,0
2016-03-16,0.0299371522720598,0.006313888888888889,0
2015-12-13,0.08296164286765714,0.12026208384383093,0
2016-03-17,0.11276585331490245,0.09934645930406637,0
2016-01-27,0.1883120214139031,0.2069411925956856,0
2016-04-13,0.17234692796547327,0.17546600114253774,0
2016-01-24,0.08488968448980437,0.042745040193461495,0
2015-12-09,0.1374899111594267,0.04636938516806626,0
2016-01-12,0.1146730356102422,0.1087914203223895,0
2016-06-22,0.15166848292919005,0.238272287706507,0
2016-02-10,0.29582899538614804,0.1402584617717926,0
2016-06-09,0.12283971330385347,0.14895074527532726,0
2015-12-14,0.2677888070242985,0.2600420667363088,0
2016-06-13,0.2510775671494629,0.2659155295697635,0
2016-04-11,0.09182671525026156,0.09951302362351236,0
2015-12-10,0.035937588393469284,0.018655432615355242,0
2015-12-24,0.7586924066627508,0.7776876139631029,1
2016-01-14,0.15362077119576714,0.3577835822114913,1
2015-12-19,0.21160897794810307,0.04894198329800059,0
2015-12-09,0.7645798905930632,0.7938469273671382,1
2016-02-14,0.6278775599863471,0.6727365260567657,1
2015-12-23,0.25903506513688396,0.34533078275079576,1
2015-12-18,0.05558383246092293,0.0179172203931739,0
2016-02-15,0.06631017673027256,0.06044298536702589,0
2016-05-15,0.10406046549999656,0.049613488974021264,0
2015-12-11,0.3435822941135728,0.4414869696690048,1
2015-12-24,0.6330769737976523,0.7060963919405375,1
2016-02-19,0.05555765199161425,0.048,0
2016-05-22,0.12191074745898997,0.07009160474816839,0
2015-12-14,0.6873705205778949,0.6456617065944249,1
2016-06-17,0.07349357560500015,0.09694028803589637,0
2016-01-22,0.06597121662756122,0.08521946373581135,0
2016-02-10,0.0726252811769697,0.05587660483153325,0
2015-12-13,0.6691209577145246,0.6797362637362637,1
2016-02-09,0.1620624556896708,0.12610277383906418,0
2015-12-11,0.18319587901686596,0.19921945482617576,0
2015-12-26,0.09192481357845136,0.04251935450394355,0
2016-06-11,0.1361671723786965,0.15508431114259522,0
2015-12-17,0.7549846153846154,0.8076666666666668,1
2016-01-26,0.08303915464556849,0.11994156597888812,0
2016-03-12,0.023313604439051464,0.01270043596463952,0
2015-12-16,0.11930812593611075,0.10857224047914864,0
2016-03-15,0.07087210290044486,0.07282264259066956,0
2015-12-12,0.07983510264351798,0.0856216496315414,0
2016-01-26,0.15447259476859626,0.19713570521885784,0
2016-06-15,0.06014583630099081,0.10341810178690078,0
2016-06-09,0.1689479219093994,0.2615798526330688,0
2016-01-09,0.7346189894578072,0.7545902543816417,1
2016-03-19,0.09577232274884602,0.08168588655308046,0
2015-12-18,0.04309215467149378,0.015016279115106682,0
2015-12-18,0.14049842007409186,0.10860113855327352,0
2016-02-26,0.07625385952624171,0.03809132420091324,0
2016-02-16,0.7088099140758259,0.7476239543512272,1
2015-12-22,0.1813336351848013,0.028038795816869508,0
2015-12-18,0.04032898221379315,0.06508390578806078,0
2015-12-26,0.13303641600549854,0.08925236190247879,0
2015-12-25,0.2695676512897792,0.2739826494101589,0
2016-05-11,0.23655699314303155,0.20967786342874464,1
2016-02-09,0.08523756808711007,0.13509543528625514,0
2016-05-24,0.11744892191443568,0.17050929645899274,0
2016-01-25,0.08676052291786719,0.02640900719376976,0
2016-02-21,0.12697620939928705,0.10641805405750113,0
2015-12-26,0.07024723592797047,0.0416118439241522,0
2016-06-27,0.24080427483963274,0.3070317791616428,0
2015-12-25,0.2273410284012441,0.3783115205753769,1
2015-12-14,0.6503950681502138,0.7821549883811876,1
2015-12-27,0.08802219903335226,0.1292956355448074,0
2015-12-15,0.11205131741889783,0.04790505586991255,0
2016-03-25,0.039438295431071635,0.0269196901533027,0
2016-01-10,0.09950424425307114,0.14954824617141135,0
2016-01-26,0.2125448289904402,0.16949035383625954,0
2015-12-17,0.11463287493426735,0.08155815587496984,0
2016-02-27,0.2734662316603,0.0884651073434461,0
2016-04-13,0.3679880913705149,0.16677595264472278,0
2016-03-10,0.08416537415369113,0.08956835958808902,0
2015-12-25,0.05901282666546166,0.09150255509715577,0
2016-01-24,0.046273002148589724,0.030583859233158768,0
2016-03-26,0.1085654988853921,0.060407229492091714,0
2016-05-21,0.44968177382235053,0.6879641615079662,1
2015-12-12,0.10706760578641952,0.1582454284409549,0
2016-03-25,0.15849328478453387,0.11325718005555,0
2016-01-18,0.2690339034074271,0.3368574487503451,0
2016-02-18,0.19413636472818008,0.10501837843984498,0
2016-02-12,0.10326661651558763,0.1537575682550614,0
2016-05-20,0.2815105492351484,0.29840193268797804,0
2016-04-27,0.12003057046617335,0.05949966922456816,0
2016-01-13,0.1188309885961147,0.2581347094077129,0
2016-02-18,0.1725860695078615,0.0627332010332808,0
2016-01-18,0.6127145943883266,0.6673180168632595,1
2016-03-23,0.0358964519456163,0.01559749738365669,0
2015-12-15,0.24056662891379615,0.05599912211253722,0
2016-02-15,0.19718318769248205,0.16680121119725375,0
2016-03-25,0.03487647191725007,0.017087435276888958,0
2015-12-17,0.795770420162091,0.7725408360526914,1
2015-12-19,0.1709041415064659,0.148792621261014,0
2016-01-22,0.4076309977046623,0.6259166107682443,1
2016-03-18,0.05191496545709038,0.02233914153360617,0
2015-12-10,0.0548263214201428,0.027166375978482062,0
2016-01-11,0.06749288938548048,0.0931056263477329,0
2016-05-26,0.17512812425601712,0.21760256643472525,0
2015-12-27,0.6765063338990621,0.7068404947050799,1
2016-03-19,0.33257371824575205,0.2717843872986047,0
2016-05-11,0.054134667157470714,0.029985584599103374,0
2015-12-23,0.0429873359739115,0.06893558677727271,0
2016-01-24,0.05381761605825176,0.11738236346114035,0
2016-01-22,0.11260681577442867,0.13100208719769352,0
2016-05-16,0.04342583569284547,0.012292616387630514,0
2016-02-16,0.17348955553236511,0.11564519925909028,0
2016-06-09,0.2496662594006409,0.2874995863845363,0
2016-02-09,0.05431914266108508,0.038309859154929585,0
2016-02-14,0.4806418964038529,0.62713477190502,1
2015-12-09,0.13632006230373847,0.05937859080485696,0
2016-02-09,0.06757491130237071,0.03369450133701296,0
2015-12-23,0.07790991265518699,0.14988548245184866,0
2016-05-22,0.2538561651345997,0.26556016398565635,0
2015-12-13,0.06951409768346138,0.04800280200884835,0
2016-01-19,0.04664212548361698,0.012822261821860746,0
2016-05-27,0.11282139389549113,0.07635348457444606,0
2015-12-11,0.5929992518291023,0.6796979090988161,1
2016-02-25,0.12913657900705938,0.12737904330779168,0
2015-12-25,0.21512709694508989,0.12547678654028585,0
2016-01-19,0.21925091998345986,0.3535186469043668,0
2015-12-13,0.19319183903094772,0.2946955789476943,0
2016-01-25,0.26797355148935703,0.3315685741006712,0
2015-12-19,0.162873236629944,0.0843491444295767,0
2015-12-17,0.11457782491310235,0.017986894393329244,0
2015-12-10,0.7242461974611043,0.684762561541681,1
2016-03-10,0.13122224488018622,0.0761266811481618,0
2016-06-22,0.09017014091009533,0.110303129640569,0
2016-01-13,0.4093349269181597,0.3301849302099057,1
2015-12-12,0.1991930814892645,0.10938773681787528,0
2016-01-10,0.07128908778511737,0.07290196480668906,0
2016-01-11,0.05859548245620583,0.06999389014082256,0
2016-03-26,0.2089641333803243,0.12476242704731685,0
2016-02-12,0.10630020977203464,0.09514134737891604,0
2016-02-11,0.21348757543029984,0.1560967957438017,0
2016-03-10,0.2585340540826385,0.14837072362335485,0
2015-12-27,0.049854917706740456,0.023684150204462344,0
2016-05-27,0.2214562908635071,0.08826640437862221,0
2016-02-23,0.05800090286064021,0.03291754394406689,0
2016-02-19,0.14552663843916466,0.09151659315306096,0
2015-12-17,0.07294586727775769,0.0508,0
2016-05-27,0.17541729830564146,0.2815825965757132,0
2016-02-20,0.056563709339054566,0.016095896194201282,0
2016-05-27,0.06183759953434605,0.024505097602838213,0
2016-02-22,0.12010070100591792,0.09513760937422824,0
2015-12-14,0.1893983959333608,0.0707891066100293,0
2016-01-10,0.18023121130677586,0.04467754120052287,0
2016-02-16,0.024447182453366984,0.026105733562590057,0
2016-01-13,0.2282252314553727,0.18449546038783504,0
2016-02-15,0.1766451551118032,0.14480112572937148,0
2015-12-10,0.6370674248945696,0.737195990395606,1
2015-12-25,0.06106787908242276,0.07080389610389609,0
2016-05-15,0.0577777866234799,0.044000000000000004,0
2016-01-27,0.7896451332755524,0.8034065587223377,1
2016-02-12,0.1943345877359546,0.07321442074746977,0
2016-02-26,0.0934994092662155,0.055183711465249134,0
2016-05-21,0.08628310327040235,0.14193756283016595,0
2015-12-13,0.1531212012864019,0.2928412659812953,0
2015-12-24,0.07598709442364675,0.06947340883400728,0
2016-01-15,0.03888327321000856,0.03060961591407616,0
2016-03-18,0.2820214170948146,0.30410605449752875,0
2016-05-25,0.13008707427812302,0.16398540999483344,0
2016-02-09,0.11658494527878288,0.15855130292775174,0
2016-01-23,0.028296072947384586,0.0065320813771518,0
2016-02-18,0.10881540052753172,0.06691305671974505,0
2016-06-25,0.10458775181896024,0.2296954296212887,0
2015-12-19,0.1644629783527706,0.03722734335347114,0
2015-12-18,0.4326351516941144,0.5498756688015909,1
2015-12-11,0.032494035378080634,0.0318536569319939,0
2015-12-19,0.11892231285089655,0.07448935467721472,0
2016-04-16,0.1270620370523214,0.10604435566333556,0
2016-05-15,0.11803117476081207,0.12420037137105278,0
2015-12-26,0.2002892385439096,0.2803144590910581,0
2016-02-19,0.18352506246452568,0.3031621633805273,0
2016-01-11,0.5711885405297131,0.5087071769041963,1
2016-06-16,0.055426235142633215,0.03597765692145998,0
2016-06-15,0.5151545871558735,0.5187585716522504,1
2016-02-14,0.17045766940056067,0.040394678797904614,0
2016-06-09,0.2732120349591193,0.3061137603097067,0
2016-02-19,0.18363507086757186,0.3264972265030495,0
2015-12-12,0.038136859223017135,0.08624825564957417,0
2015-12-12,0.267579777445563,0.2308311037707933,0
2015-12-20,0.2239541677137255,0.22267426276944835,0
2015-12-13,0.029415487753395163,0.01066695535377632,0
2015-12-26,0.1582688038309786,0.11669679878826185,0
2016-05-13,0.3708218875577022,0.363682940571372,1
2015-12-12,0.4454327081313359,0.5227556595325737,1
2015-12-18,0.07370344226377562,0.04460298361691115,0
2016-01-26,0.14348847409434856,0.11347333844844508,0
2015-12-27,0.4007952838019997,0.3412660244688671,0
2016-06-21,0.16481803743952872,0.2352443244321325,0
2015-12-10,0.059291071479074,0.08071075740015039,0
2016-05-11,0.062272558782438286,0.021025082341210383,0
2015-12-09,0.033759812843279904,0.031684091999082516,0
2016-01-17,0.029283777003410782,0.009969656871546514,0
2015-12-19,0.2313517460713866,0.05687376784952814,0
2015-12-15,0.1936176806646238,0.09268046416950323,0
2016-04-25,0.11381683114150372,0.03467463247920242,0
2015-12-23,0.15264494935074627,0.1331292979688511,0
2016-01-13,0.3159586370657665,0.093661497358844,0
2016-01-12,0.4773360931078686,0.3564494715573875,0
2016-06-25,0.4298587633394032,0.5721410569718544,0
2015-12-21,0.10218983998635152,0.11575737408314808,0
2015-12-09,0.19669965333415693,0.2000222624366776,0
2016-01-21,0.2150740162226888,0.259718357483914,0
2016-05-15,0.06383733605823542,0.02937973760599813,0
2015-12-25,0.03192985431198832,0.05089956011652018,0
2015-12-09,0.10212000553173656,0.1433064431599982,0
2015-12-13,0.08321310681932148,0.100219121907059,0
2016-02-13,0.2706604581743348,0.216529232753482,0
2015-12-18,0.11665951206224832,0.07306042448920004,0
2016-05-15,0.22239563825145792,0.2555446664524471,0
2015-12-13,0.19111985135979592,0.1571724689625195,0
2016-02-18,0.18904137489164544,0.2490216264135744,1
2015-12-09,0.6476942037176853,0.5884042665421362,1
2015-12-10,0.08544686954027958,0.06420008687064334,0
2015-12-19,0.1496466636159253,0.07385546929489974,0
2016-05-24,0.16454111455480658,0.1816916466950597,0
2016-05-09,0.15536565158777824,0.1286441195816697,0
2016-01-15,0.041266858741312966,0.032,0
2016-03-22,0.13175187223341409,0.07026985687257674,0
2015-12-09,0.13196813246089978,0.1282607242543122,0
2016-02-13,0.1901107350233645,0.10271951283024254,0
2016-02-09,0.04004957477647441,0.008102154196250598,0
2016-02-10,0.06630307768893305,0.034740694204500135,0
2016-06-11,0.1187303124153589,0.2987842978223311,0
2016-05-13,0.040319055871009216,0.04192887516047418,0
2015-12-24,0.29461820321408866,0.08616933263841241,0
2016-03-17,0.10974424998513907,0.18748112743438655,0
2015-12-26,0.10955030579729223,0.13016448332503378,0
2015-12-23,0.1819851452504774,0.0689908779567588,0
2016-02-24,0.5216609923541423,0.552697334167634,1
2016-05-23,0.16627030409158844,0.1070753603000858,0
2016-02-19,0.042578821914966314,0.09954339621056356,0
2016-05-24,0.1839913583687029,0.2208178054514466,0
2016-03-16,0.09082249929388744,0.03829133871492355,0
2016-06-11,0.03942233548152328,0.023609483224383145,0
2016-05-17,0.08104361442075086,0.04224185065974452,0
2015-12-12,0.02755203478070811,0.04877909845109347,0
2015-12-17,0.2260308078385403,0.16594099769108492,0
2016-06-27,0.16301960522307454,0.3273743939040387,0
2016-06-10,0.17098171596334796,0.19937398539714152,0
2015-12-20,0.7996247096999219,0.7545212557071744,1
2015-12-18,0.6838143475585239,0.7564948947018694,1
2016-05-15,0.09714799319256086,0.05441341805044985,0
2016-01-09,0.08193544927101959,0.0793720136187369,0
2015-12-18,0.11604187959261418,0.2835203905508407,0
2016-02-15,0.08708099391483948,0.1337319535093999,0
2016-05-22,0.2325284064810004,0.19858840901028724,0
2015-12-14,0.10044060407500628,0.04174644337207237,0
2016-06-09,0.14675791260530704,0.10598264083903754,0
2016-04-22,0.1908379908688265,0.15106076245300692,0
2016-01-15,0.09422882111284224,0.06183231035947606,0
2015-12-20,0.06883378738047334,0.056464885199587575,0
2016-06-14,0.12417232564356548,0.20469546625955748,0
2016-01-16,0.12608381939359284,0.13085526026518265,0
2015-12-16,0.255992396283667,0.18156684674526974,0
2015-12-23,0.12941108959105002,0.23733900662440355,0
2015-12-19,0.6320784368489873,0.6270724538042546,1
2016-06-17,0.2676174970046729,0.212247175233505,0
2016-02-09,0.0966477377418102,0.03661569910115329,0
2015-12-27,0.10145544123859833,0.03250636200041553,0
2016-02-17,0.7272459688580313,0.7602035900154321,1
2016-06-23,0.10742928650138248,0.14211859928146595,0
2015-12-21,0.16394997976318368,0.1130330018413814,0
2016-02-15,0.08211483405483408,0.07611111111111113,0
2016-01-15,0.09158434452744403,0.11775296042924124,0
2016-02-10,0.20771334495082336,0.3492846551468057,1
2016-03-13,0.10850827754988812,0.020418326705179738,0
2015-12-17,0.3287184643889073,0.21516605060391136,0
2015-12-17,0.1745911952910315,0.14494349606913234,0
2016-02-12,0.12909272079514558,0.10607382590678244,0
2015-12-10,0.17478861968721868,0.3531976496009966,0
2016-02-13,0.20553292984384336,0.18474229932640615,0
2016-06-11,0.19025464906901715,0.14916121900808854,0
2015-12-15,0.04870869738899826,0.04053095139069384,0
2016-01-20,0.14949845550775406,0.0469184884869161,0
2015-12-23,0.045539760854870624,0.07629689241536218,0
2016-05-15,0.12128695010756345,0.036525845851626715,0
2015-12-13,0.04825612349907508,0.06182099214494334,0
2015-12-11,0.14018517161493765,0.2672980874533664,0
2015-12-27,0.10036732252730636,0.22144109400769307,0
2016-06-11,0.2115956540264506,0.2174129017976462,0
2016-04-15,0.1627713035691213,0.12706417557366104,0
2016-05-25,0.13821073473288378,0.08269409855360972,0
2016-02-17,0.2620020235580349,0.03359709813689956,0
2015-12-18,0.29269419253092793,0.4916199753232928,1
2016-05-28,0.08973936489134486,0.1885548167812189,0
2016-05-20,0.08026625440645915,0.055351964185643886,0
2016-01-17,0.24592068657204175,0.32118510253554555,0
2015-12-20,0.2724403906337943,0.15611249489154058,1
2015-12-21,0.11543331984787525,0.04061864684762412,0
2016-06-09,0.13399351134799214,0.18960361503125964,0
2015-12-13,0.10903562960940866,0.074441060815992,0
2016-05-26,0.12997336626441672,0.1763234593150558,0
2016-05-11,0.16513544734077587,0.1556823185618131,0
2016-06-19,0.13335668107753276,0.248122041135453,0
2016-03-20,0.09043943030991902,0.08802408583272278,0
2015-12-16,0.04706032809882358,0.06927050006329931,0
2016-06-19,0.20836579435882094,0.1912461996931598,0
2015-12-09,0.02887738845875875,0.031040861673752893,0
2016-05-09,0.03299705359376038,0.01227235630993016,0
2016-02-15,0.19400680613915708,0.3104107222620318,0
2016-06-11,0.1200643114558662,0.1593722187634113,0
2016-05-11,0.03480772614518113,0.06179826771839163,0
2015-12-19,0.6359902887693847,0.6747350968740576,1
2016-02-15,0.2351684330953508,0.30897448511439274,0
2016-06-11,0.0637512049119073,0.08866727457205935,0
2016-01-19,0.1130559219215844,0.1438998087628799,0
2016-01-14,0.27183198454359875,0.28825,0
2016-02-23,0.041859277273102034,0.052214383186880015,0
2015-12-11,0.16839166666666666,0.1461951219512195,0
2016-02-12,0.2524889863767236,0.2572096376931449,0
2015-12-18,0.0958933193779304,0.10106190476190476,0
2016-01-24,0.15047089356929186,0.17359848559639673,0
2015-12-14,0.03778113797441611,0.060100010901962285,0
2015-12-17,0.6339072882507752,0.6205371884394739,1
2016-01-26,0.22759112094003764,0.2935299478071663,0
2016-06-11,0.07791110155339608,0.044396581196581186,0
2016-02-23,0.19741538674966946,0.4267811993998888,1
2016-01-22,0.15936482881222552,0.13803497855781072,0
2016-02-26,0.21317507422771625,0.2599344273127159,0
2016-05-09,0.07716610319642524,0.05946761435462398,0
2015-12-22,0.14902039382512192,0.08230864230948047,0
2016-01-21,0.1205305348286801,0.057079698623186376,0
2016-06-12,0.2236682815465056,0.17060048623222873,0
2015-12-14,0.03153606229722505,0.08070013726732758,0
2016-01-15,0.08756221767195098,0.09719384326854956,0
2016-01-17,0.2053615086686267,0.12044007682100295,0
2016-01-11,0.271852429663965,0.460440839360551,0
2015-12-11,0.08253934691859167,0.07855687985305168,0
2015-12-15,0.3542586049773761,0.08468588518891852,0
2016-05-15,0.18096938308510666,0.1843867472176489,0
2016-01-27,0.16308065084017978,0.14210371922155718,0
2016-01-12,0.10536831202215824,0.08763509961272335,0
2016-06-10,0.15612877574713518,0.2289710980551381,0
2015-12-21,0.09890397253776637,0.06912770562770562,0
2015-12-27,0.14714732293475716,0.16852623280854662,0
2016-02-11,0.5823274233381054,0.6330050529309754,1
2015-12-27,0.18028073710150785,0.08799696969696971,0
2016-02-19,0.2820745573839644,0.35135403349090194,0
2016-01-17,0.050846303509109535,0.04267348058249038,0
2016-02-18,0.6652777194345222,0.672737713054311,1
2016-06-11,0.19283027221378046,0.13969999492005403,0
2016-02-12,0.14965912474994006,0.22467152894478573,0
2016-02-13,0.17371910153263725,0.2536042656437139,0
2016-06-17,0.14651782220825668,0.2898635604933432,0
2016-06-28,0.1792871084743649,0.19770145595906047,0
2015-12-21,0.06543605533627986,0.04093211944070649,0
2016-06-09,0.12537503502546118,0.24476193538441715,0
2016-01-15,0.04300093495101183,0.0301927042879431,0
2016-02-09,0.17553424304431456,0.056904044463229525,0
2015-12-24,0.1954925208286897,0.20780750975446446,0
2015-12-13,0.2091757871290479,0.28882642860302465,0
2015-12-21,0.6938774644316815,0.7248682866815681,1
2016-01-20,0.0975624717588321,0.042652185999929315,0
2016-05-15,0.0226445136093804,0.022337355946944987,0
2016-06-11,0.34497431972392395,0.26817828988397496,0
2016-05-15,0.1797821459882403,0.1378683692719207,0
2016-01-22,0.043521386261456615,0.05342244849332463,0
2016-01-13,0.16691988740665228,0.121651907985285,0
2015-12-23,0.3709669821143664,0.36086217809753857,0
2015-12-22,0.06284092823753709,0.031593593991212685,0
2016-03-19,0.15209723943834627,0.09325515202855886,0
2015-12-22,0.18377927670595787,0.15868864933860555,0
2015-12-19,0.2255204887676748,0.4375659530822447,1
2015-12-22,0.3430251878097019,0.19727364180389967,0
2016-06-15,0.13572720244616662,0.25421118719365426,0
2016-03-24,0.18985629497331155,0.12544027896779672,0
2015-12-15,0.0899453773691199,0.0943252174320938,0
2015-12-15,0.7117383925480144,0.7336313572841842,1
2016-03-16,0.02280224811909793,0.01247636214863993,0
2016-02-23,0.07079389469592777,0.09226327234959053,0
2016-02-12,0.0988446826480022,0.09084986270392506,0
2016-06-11,0.09516075090705953,0.12474593548699685,0
2016-02-13,0.13779267456620686,0.08746414819061142,0
